Date,Name,Open,High,Low,Close,Adj_Close,30-day_arithmetic_returns,Volatility
2021-03-31,AAPL,121.6500015,123.5199966,121.1500015,122.1500015,120.5304184,-0.002056781,0.001710542
2021-04-01,AAPL,123.6600037,124.1800003,122.4899979,123.0,121.3691559,-0.001536947,0.001655247
2021-04-05,AAPL,123.8700027,126.1600037,123.0699997,125.9000015,124.2307053,-0.000792158,0.001539517
2021-04-06,AAPL,126.5,127.1299973,125.6500015,126.2099991,124.5365982,0.00028322,0.001608752
2021-04-07,AAPL,125.8300018,127.9199982,125.1399994,127.9000015,126.2041931,0.000766602,0.001714789
2021-04-08,AAPL,128.9499969,130.3899994,128.5200043,130.3600006,128.631546,0.001542791,0.001848034
2021-04-09,AAPL,129.8000031,133.0399933,129.4700012,133.0,131.236557,0.003377268,0.002141741
2021-04-12,AAPL,132.5200043,132.8500061,130.6300049,131.2400055,129.4998932,0.002861783,0.002347399
2021-04-13,AAPL,132.4400024,134.6600037,131.9299927,134.4299927,132.647583,0.001876957,0.002432966
2021-04-14,AAPL,134.9400024,135.0,131.6600037,132.0299988,130.2794189,0.001978308,0.002525926
2021-04-15,AAPL,133.8200073,135.0,133.6399994,134.5,132.7166748,0.003417128,0.002715976
2021-04-16,AAPL,134.3000031,134.6699982,133.2799988,134.1600037,132.3811798,0.003859928,0.002906923
2021-04-19,AAPL,133.5099945,135.4700012,133.3399963,134.8399963,133.0521545,0.003670932,0.003039983
2021-04-20,AAPL,135.0200043,135.5299988,131.8099976,133.1100006,131.3451233,0.004632389,0.003128701
2021-04-21,AAPL,132.3600006,133.75,131.3000031,133.5,131.72995,0.00337506,0.003132734
2021-04-22,AAPL,133.0399933,134.1499939,131.4100037,131.9400024,130.1906281,0.0032911,0.003086209
2021-04-23,AAPL,132.1600037,135.1199951,132.1600037,134.3200073,132.539093,0.0033423,0.003056347
2021-04-26,AAPL,134.8300018,135.0599976,133.5599976,134.7200012,132.9337616,0.003695741,0.003060098
2021-04-27,AAPL,135.0099945,135.4100037,134.1100006,134.3899994,132.608139,0.002798868,0.003082053
2021-04-28,AAPL,134.3099976,135.0200043,133.0800018,133.5800018,131.8088684,0.002173192,0.003077544
2021-04-29,AAPL,136.4700012,137.0700073,132.4499969,133.4799957,131.7102051,0.002363259,0.003058211
2021-04-30,AAPL,131.7799988,133.5599976,131.0700073,131.4600067,129.71698,0.002988981,0.003010872
2021-05-03,AAPL,132.0399933,134.0700073,131.8300018,132.5399933,130.7826385,0.003412162,0.002904351
2021-05-04,AAPL,131.1900024,131.4900055,126.6999969,127.8499985,126.1548386,0.001288125,0.002799418
2021-05-05,AAPL,129.1999969,130.4499969,127.9700012,128.1000061,126.4015503,0.001582939,0.002667029
2021-05-06,AAPL,127.8899994,129.75,127.1299973,129.7400055,128.0197906,0.002676132,0.002495434
2021-05-07,AAPL,130.8500061,131.2599945,129.4799957,130.2100067,128.7018127,0.00271493,0.002313659
2021-05-10,AAPL,129.4100037,129.5399933,126.8099976,126.8499985,125.3807068,0.001683398,0.002108984
2021-05-11,AAPL,123.5,126.2699966,122.7699966,125.9100037,124.4516068,0.001386885,0.001867904
2021-05-12,AAPL,123.4000015,124.6399994,122.25,122.7699966,121.3479767,0.000964756,0.001597985
2021-05-13,AAPL,124.5800018,126.1500015,124.2600021,124.9700012,123.5224915,0.000936558,0.001410621
2021-05-14,AAPL,126.25,127.8899994,125.8499985,127.4499969,125.9737549,0.00136609,0.001232279
2021-05-17,AAPL,126.8199997,126.9300003,125.1699982,126.2699966,124.8074341,0.000271567,0.001152444
2021-05-18,AAPL,126.5599976,126.9899979,124.7799988,124.8499985,123.4038849,-0.000185366,0.001184197
2021-05-19,AAPL,123.1600037,124.9199982,122.8600006,124.6900024,123.2457352,-0.000674432,0.001275779
2021-05-20,AAPL,125.2300034,127.7200012,125.0999985,127.3099976,125.8353882,-0.000615146,0.001376186
2021-05-21,AAPL,127.8199997,128.0,125.2099991,125.4300003,123.9771729,-0.001782438,0.001538979
2021-05-24,AAPL,126.0100021,127.9400024,125.9400024,127.0999985,125.6278229,-0.000897531,0.001621047
2021-05-25,AAPL,127.8199997,128.3200073,126.3199997,126.9000015,125.4301376,-0.0017602,0.001754848
2021-05-26,AAPL,126.9599991,127.3899994,126.4199982,126.8499985,125.3807068,-0.001178235,0.001836431
2021-05-27,AAPL,126.4400024,127.6399994,125.0800018,125.2799988,123.8288879,-0.002214394,0.001939101
2021-05-28,AAPL,125.5699997,125.8000031,124.5500031,124.6100006,123.1666641,-0.002308393,0.0020067
2021-06-01,AAPL,125.0800018,125.3499985,123.9400024,124.2799988,122.840477,-0.002565621,0.002074504
2021-06-02,AAPL,124.2799988,125.2399979,124.0500031,125.0599976,123.6114502,-0.001928755,0.002033854
2021-06-03,AAPL,124.6800003,124.8499985,123.1299973,123.5400009,122.1090546,-0.002431557,0.002063648
2021-06-04,AAPL,124.0699997,126.1600037,123.8499985,125.8899994,124.431839,-0.001407969,0.002036772
2021-06-07,AAPL,126.1699982,126.3199997,124.8300018,125.9000015,124.4417114,-0.002006613,0.002015489
2021-06-08,AAPL,126.5999985,128.4600067,126.2099991,126.7399979,125.2719879,-0.001883471,0.001952042
2021-06-09,AAPL,127.2099991,127.75,126.5199966,127.1299973,125.6574707,-0.001699248,0.001914667
2021-06-10,AAPL,127.0199966,128.1900024,125.9400024,126.1100006,124.6492844,-0.001765781,0.001896107
2021-06-11,AAPL,126.5299988,127.4400024,126.0999985,127.3499985,125.8749237,-0.001413073,0.001850201
2021-06-14,AAPL,127.8199997,130.5399933,127.0699997,130.4799957,128.9686737,-8.94e-05,0.001746959
2021-06-15,AAPL,129.9400024,130.6000061,129.3899994,129.6399994,128.1384125,-0.000577792,0.001595955
2021-06-16,AAPL,130.3699951,130.8899994,128.4600067,130.1499939,128.6424866,0.00073285,0.001577813
2021-06-17,AAPL,129.8000031,132.5500031,129.6499939,131.7899933,130.263504,0.001087694,0.001557707
2021-06-18,AAPL,130.7100067,131.5099945,130.2400055,130.4600067,128.9488983,0.000324552,0.001446593
2021-06-21,AAPL,130.3000031,132.4100037,129.2100067,132.3000031,130.7675934,0.000617102,0.0013267
2021-06-22,AAPL,132.1300049,134.0800018,131.6199951,133.9799957,132.4281311,0.001900537,0.001340487
2021-06-23,AAPL,133.7700043,134.3200073,133.2299957,133.6999969,132.1513824,0.002077885,0.001382158
2021-06-24,AAPL,134.4499969,134.6399994,132.9299927,133.4100037,131.8647308,0.002836863,0.001494648
2021-06-25,AAPL,133.4600067,133.8899994,132.8099976,133.1100006,131.568222,0.002164588,0.00155313
2021-06-28,AAPL,133.4100037,135.25,133.3500061,134.7799988,133.2188721,0.001921297,0.001579628
2021-06-29,AAPL,134.8000031,136.4900055,134.3500061,136.3300018,134.7509308,0.002613256,0.001674824
2021-06-30,AAPL,136.1699982,137.4100037,135.8699951,136.9600067,135.3736115,0.003142146,0.001797735
2021-07-01,AAPL,136.6000061,137.3300018,135.7599945,137.2700043,135.6800232,0.003260313,0.001911383
2021-07-02,AAPL,137.8999939,140.0,137.75,139.9600067,138.3388519,0.00321312,0.002007722
2021-07-06,AAPL,140.0700073,143.1499939,140.0700073,142.0200043,140.375,0.004195973,0.00212489
2021-07-07,AAPL,143.5399933,144.8899994,142.6600037,144.5700073,142.895462,0.004350675,0.002249588
2021-07-08,AAPL,141.5800018,144.0599976,140.6699982,143.2400055,141.5808716,0.004096472,0.002317123
2021-07-09,AAPL,142.75,145.6499939,142.6499939,145.1100006,143.4292297,0.004544779,0.002407817
2021-07-12,AAPL,146.2100067,146.3200073,144.0,144.5,142.8262787,0.004817214,0.002456792
2021-07-13,AAPL,144.0299988,147.4600067,143.6300049,145.6399994,143.9530792,0.005258454,0.002501167
2021-07-14,AAPL,148.1000061,149.5700073,147.6799927,149.1499939,147.4224091,0.006150079,0.002556715
2021-07-15,AAPL,149.2400055,150.0,147.0899963,148.4799957,146.7601776,0.005791137,0.002591098
2021-07-16,AAPL,148.4600067,149.7599945,145.8800049,146.3899994,144.6943665,0.005727072,0.00256758
2021-07-19,AAPL,143.75,144.0700073,141.6699982,142.4499969,140.8000031,0.004195852,0.002514437
2021-07-20,AAPL,143.4600067,147.1000061,142.9600067,146.1499939,144.4571381,0.005059006,0.002437914
2021-07-21,AAPL,145.5299988,146.1300049,144.6300049,145.3999939,143.7158661,0.004665558,0.002329944
2021-07-22,AAPL,145.9400024,148.1999969,145.8099976,146.8000031,145.0996246,0.004883933,0.002214314
2021-07-23,AAPL,147.5500031,148.7200012,146.9199982,148.5599976,146.8392487,0.005551015,0.002086576
2021-07-26,AAPL,148.2700043,149.8300018,147.6999969,148.9900055,147.2642822,0.005319744,0.001941063
2021-07-27,AAPL,149.1199951,149.2100067,145.5500031,146.7700043,145.0699768,0.004003796,0.001833464
2021-07-28,AAPL,144.8099976,146.9700012,142.5399933,144.9799957,143.300705,0.003811853,0.001667408
2021-07-29,AAPL,144.6900024,146.5500031,144.5800018,145.6399994,143.9530792,0.003832475,0.001576502
2021-07-30,AAPL,144.3800049,146.3300018,144.1100006,145.8600006,144.170517,0.003462793,0.001497744
2021-08-02,AAPL,146.3600006,146.9499969,145.25,145.5200043,143.8344574,0.00372149,0.001347338
2021-08-03,AAPL,145.8099976,148.0399933,145.1799927,147.3600006,145.6531525,0.003672835,0.001197256
2021-08-04,AAPL,147.2700043,147.7899933,146.2799988,146.9499969,145.2479095,0.003156814,0.00114168
2021-08-05,AAPL,146.9799957,147.8399963,146.1699982,147.0599976,145.3566437,0.003251428,0.001090749
2021-08-06,AAPL,146.3500061,147.1100006,145.6300049,146.1399994,144.663681,0.003164821,0.00107935
2021-08-09,AAPL,146.1999969,146.6999969,145.5200043,146.0899963,144.6141968,0.003228371,0.001029916
2021-08-10,AAPL,146.4400024,147.7100067,145.3000031,145.6000061,144.1291656,0.002698374,0.000980916
2021-08-11,AAPL,146.0500031,146.7200012,145.5299988,145.8600006,144.3865356,0.002374553,0.000994776
2021-08-12,AAPL,146.1900024,149.0500031,145.8399963,148.8899994,147.38591,0.002912961,0.001003651
2021-08-13,AAPL,148.9700012,149.4400024,148.2700043,149.1000061,147.593811,0.002884532,0.001017334
2021-08-16,AAPL,148.5399933,151.1900024,146.4700012,151.1199951,149.5933838,0.002682916,0.00103826
2021-08-17,AAPL,150.2299957,151.6799927,149.0899963,150.1900024,148.6728058,0.001987168,0.001108315
2021-08-18,AAPL,149.8000031,150.7200012,146.1499939,146.3600006,144.8814545,0.000538618,0.001277337
2021-08-19,AAPL,145.0299988,148.0,144.5,146.6999969,145.2180328,0.000922711,0.00138838
2021-08-20,AAPL,147.4400024,148.5,146.7799988,148.1900024,146.6929779,0.000826098,0.001483197
2021-08-23,AAPL,148.3099976,150.1900024,147.8899994,149.7100067,148.1976318,0.001308131,0.001528514
2021-08-24,AAPL,149.4499969,150.8600006,149.1499939,149.6199951,148.108551,0.001025118,0.001562126
2021-08-25,AAPL,149.8099976,150.3200073,147.8000031,148.3600006,146.8612671,-5.89e-05,0.001599773
2021-08-26,AAPL,148.3500061,149.1199951,147.5099945,147.5399933,146.0495605,-9.34e-05,0.001634053
2021-08-27,AAPL,147.4799957,148.75,146.8300018,148.6000061,147.0988617,0.000615246,0.001608784
2021-08-30,AAPL,149.0,153.4900055,148.6100006,153.1199951,151.5731964,0.0025263,0.00158951
2021-08-31,AAPL,152.6600037,152.8000031,151.2899933,151.8300018,150.2962341,0.001379676,0.001550495
2021-09-01,AAPL,152.8300018,154.9799957,152.3399963,152.5099945,150.9693298,0.001700006,0.001513315
2021-09-02,AAPL,153.8699951,154.7200012,152.3999939,153.6499939,152.0978241,0.001628225,0.001457849
2021-09-03,AAPL,153.7599945,154.6300049,153.0899963,154.3000031,152.7412872,0.001369605,0.001348715
2021-09-07,AAPL,154.9700012,157.2599945,154.3899994,156.6900024,155.1071472,0.001789431,0.001227267
2021-09-08,AAPL,156.9799957,157.0399933,153.9799957,155.1100006,153.5430756,0.001949986,0.00118018
2021-09-09,AAPL,155.4900055,156.1100006,153.9499969,154.0700073,152.5136108,0.002133028,0.001137311
2021-09-10,AAPL,155.0,155.4799957,148.6999969,148.9700012,147.4651184,0.000877882,0.001108454
2021-09-13,AAPL,150.6300049,151.4199982,148.75,149.5500031,148.0392609,0.000957313,0.001087688
2021-09-14,AAPL,150.3500061,151.0700073,146.9100037,148.1199951,146.623703,0.000716278,0.001052379
2021-09-15,AAPL,148.5599976,149.4400024,146.3699951,149.0299988,147.5245209,0.00049959,0.001016962
2021-09-16,AAPL,148.4400024,148.9700012,147.2200012,148.7899933,147.2869263,0.000538647,0.000999686
2021-09-17,AAPL,148.8200073,148.8200073,145.7599945,146.0599976,144.5845184,-9.79e-05,0.000997208
2021-09-20,AAPL,143.8000031,144.8399963,141.2700043,142.9400024,141.4960327,-0.00065103,0.001020555
2021-09-21,AAPL,143.9299927,144.6000061,142.7799988,143.4299927,141.9810638,-0.000525365,0.001015246
2021-09-22,AAPL,144.4499969,146.4299927,143.6999969,145.8500061,144.3766327,0.000148849,0.000996109
2021-09-23,AAPL,146.6499939,147.0800018,145.6399994,146.8300018,145.346756,0.000313305,0.00098057
2021-09-24,AAPL,145.6600037,147.4700012,145.5599976,146.9199982,145.4358368,-0.000358706,0.000952776
2021-09-27,AAPL,145.4700012,145.9600067,143.8200073,145.3699951,143.9014893,-0.000757392,0.000934163
2021-09-28,AAPL,143.25,144.75,141.6900024,141.9100037,140.4764404,-0.002002364,0.001008141
2021-09-29,AAPL,142.4700012,144.4499969,142.0299988,142.8300018,141.3871613,-0.001581132,0.001060992
2021-09-30,AAPL,143.6600037,144.3800049,141.2799988,141.5,140.0706177,-0.001041476,0.001101953
2021-10-01,AAPL,141.8999939,142.9199982,139.1100006,142.6499939,141.2089386,-0.000848021,0.001127609
2021-10-04,AAPL,141.7599945,142.2100067,138.2700043,139.1399994,137.7344208,-0.002006764,0.001212704
2021-10-05,AAPL,139.4900055,142.2400055,139.3600006,141.1100006,139.6845245,-0.001876721,0.001267004
2021-10-06,AAPL,139.4700012,142.1499939,138.3699951,142.0,140.5655365,-0.001646446,0.001305802
2021-10-07,AAPL,143.0599976,144.2200012,142.7200012,143.2899933,141.8424835,-0.001062921,0.001325035
2021-10-08,AAPL,144.0299988,144.1799927,142.5599976,142.8999939,141.4564056,-0.000969416,0.001340221
2021-10-11,AAPL,142.2700043,144.8099976,141.8099976,142.8099976,141.3673553,-0.001229885,0.0013591
2021-10-12,AAPL,143.2299957,143.25,141.0399933,141.5099945,140.0804901,-0.002547224,0.001357596
2021-10-13,AAPL,141.2400055,141.3999939,139.1999969,140.9100037,139.4865417,-0.002407735,0.001390315
2021-10-14,AAPL,142.1100006,143.8800049,141.5099945,143.7599945,142.3077393,-0.001882831,0.001372315
2021-10-15,AAPL,143.7700043,144.8999939,143.5099945,144.8399963,143.3768158,-0.001881583,0.001347019
2021-10-18,AAPL,143.4499969,146.8399963,143.1600037,146.5500031,145.0695496,-0.001629063,0.00131677
2021-10-19,AAPL,147.0099945,149.1699982,146.5500031,148.7599945,147.2572174,-0.001642703,0.001252287
2021-10-20,AAPL,148.6999969,149.75,148.1199951,149.2599945,147.752182,-0.001194535,0.00115181
2021-10-21,AAPL,148.8099976,149.6399994,147.8699951,149.4799957,147.9699402,-0.000921917,0.00101105
2021-10-22,AAPL,149.6900024,150.1799927,148.6399994,148.6900024,147.1879272,5.32e-06,0.000970151
2021-10-25,AAPL,148.6799927,149.3699951,147.6199951,148.6399994,147.138443,-0.000135672,0.000916267
2021-10-26,AAPL,149.3300018,150.8399963,149.0099945,149.3200073,147.8115997,0.000335563,0.000894691
2021-10-27,AAPL,149.3600006,149.7299957,148.4900055,148.8500061,147.3463287,2.58e-05,0.000871771
2021-10-28,AAPL,149.8200073,153.1699982,149.7200012,152.5700073,151.0287476,0.000912585,0.000896617
2021-10-29,AAPL,147.2200012,149.9400024,146.4100037,149.8000031,148.2867432,0.000918998,0.000948518
2021-11-01,AAPL,148.9900055,149.6999969,147.8000031,148.9600067,147.4552155,0.001444116,0.001042821
2021-11-02,AAPL,148.6600037,151.5700073,148.6499939,150.0200043,148.5045166,0.001567056,0.001132645
2021-11-03,AAPL,150.3899994,151.9700012,149.8200073,151.4900055,149.959671,0.001331265,0.001186059
2021-11-04,AAPL,151.5800018,152.4299927,150.6399994,150.9600067,149.4350128,0.000990663,0.001213311
2021-11-05,AAPL,151.8899994,152.1999969,150.0599976,151.2799988,149.9703369,0.001089644,0.001256892
2021-11-08,AAPL,151.4100037,151.5700073,150.1600037,150.4400024,149.137619,0.001256226,0.001305878
2021-11-09,AAPL,150.1999969,151.4299927,150.0599976,150.8099976,149.5043793,0.002131577,0.001371551
2021-11-10,AAPL,150.0200043,150.1300049,147.8500061,147.9199982,146.6394043,0.001276703,0.001391764
2021-11-11,AAPL,148.9600067,149.4299927,147.6799927,147.8699951,146.589859,0.001575828,0.00143087
2021-11-12,AAPL,148.4299927,150.3999939,147.4799957,149.9900055,148.6915283,0.001782838,0.001476078
2021-11-15,AAPL,150.3699951,151.8800049,149.4299927,150.0,148.7014313,0.002605242,0.001522267
2021-11-16,AAPL,149.9400024,151.4900055,149.3399963,151.0,149.6927338,0.002355507,0.001543986
2021-11-17,AAPL,151.0,155.0,150.9900055,153.4900055,152.1611938,0.002694941,0.001579465
2021-11-18,AAPL,153.7100067,158.6699982,153.0500031,157.8699951,156.5032806,0.003343333,0.001658329
2021-11-19,AAPL,157.6499939,161.0200043,156.5299988,160.5500031,159.1600952,0.003999932,0.001764374
2021-11-22,AAPL,161.6799927,165.6999969,161.0,161.0200043,159.6260223,0.004118496,0.001847718
2021-11-23,AAPL,161.1199951,161.8000031,159.0599976,161.4100037,160.0126343,0.004502662,0.001866429
2021-11-24,AAPL,160.75,162.1399994,159.6399994,161.9400024,160.5380707,0.004753454,0.001879775
2021-11-26,AAPL,159.5700073,160.4499969,156.3600006,156.8099976,155.4524689,0.003023319,0.001815449
2021-11-29,AAPL,159.3699951,161.1900024,158.7899933,160.2400055,158.8527679,0.003502023,0.001749415
2021-11-30,AAPL,159.9900055,165.5200043,159.9199982,165.3000031,163.8689728,0.004161074,0.001707311
2021-12-01,AAPL,167.4799957,170.3000031,164.5299988,164.7700043,163.3435516,0.003551524,0.001614667
2021-12-02,AAPL,158.7400055,164.1999969,157.8000031,163.7599945,162.3422852,0.003235156,0.001521781
2021-12-03,AAPL,164.0200043,164.9600067,159.7200012,161.8399963,160.4389191,0.002795216,0.00141954
2021-12-06,AAPL,164.2899933,167.8800049,164.2799988,165.3200073,163.8887787,0.003688135,0.001384546
2021-12-07,AAPL,169.0800018,171.5800018,168.3399963,171.1799927,169.6980591,0.004880891,0.001383866
2021-12-08,AAPL,172.1300049,175.9600067,170.6999969,175.0800018,173.5642853,0.005487824,0.001429854
2021-12-09,AAPL,174.9100037,176.75,173.9199982,174.5599976,173.0487976,0.005493748,0.001434496
2021-12-10,AAPL,175.2100067,179.6300049,174.6900024,179.4499969,177.8964539,0.005594469,0.001474437
2021-12-13,AAPL,181.1199951,182.1300049,175.5299988,175.7400055,174.2185974,0.005510515,0.00149221
2021-12-14,AAPL,175.25,177.7400055,172.2100067,174.3300018,172.8207855,0.00542999,0.001514684
2021-12-15,AAPL,175.1100006,179.5,172.3099976,179.3000031,177.7477722,0.006143095,0.001568038
